Source,Target,Label,inter
960,1174,1,pp
628,1161,-1,np
1140,710,-1,np
1140,528,-1,np
1136,105,-1,np
1000,1169,1,pp
676,1047,1,pp
676,222,1,pp
515,713,-1,np
515,175,-1,np
515,126,-1,np
1155,240,-1,np
15,633,-1,np
15,23,1,pp
15,402,1,pp
276,1245,-1,np
10,793,-1,np
1255,786,1,pp
463,190,1,pp
463,1183,1,pp
463,561,1,pp
463,1174,1,pp
280,517,1,pp
9,599,-1,np
9,161,1,pp
440,431,-1,np
440,1015,1,pp
440,200,-1,np
440,729,-1,np
581,755,-1,np
1088,1194,1,pp
1238,568,1,pp
1238,12,1,pp
1238,801,1,pp
568,12,1,pp
568,729,-1,np
568,801,1,pp
382,288,1,pp
428,780,-1,np
292,664,-1,np
77,67,1,pp
719,872,1,pp
82,194,-1,np
52,538,-1,np
1047,222,1,pp
433,713,1,pp
433,126,1,pp
420,865,1,pp
623,390,1,pp
347,143,-1,np
574,670,1,pp
558,841,1,pp
1152,181,1,pp
1162,692,1,pp
34,337,1,pp
34,1082,1,pp
839,917,1,pp
125,717,1,pp
125,508,1,pp
780,84,1,pp
454,1106,1,pp
1244,290,-1,np
1244,378,-1,np
1244,968,1,pp
920,699,-1,np
510,1241,-1,np
815,891,1,pp
815,1063,1,pp
1068,130,-1,np
487,1106,-1,np
1234,350,1,pp
1077,378,1,pp
1077,1123,-1,np
351,668,1,pp
351,908,1,pp
351,1018,-1,np
6,337,-1,np
6,1082,-1,np
63,131,-1,np
1265,270,-1,np
705,679,-1,np
739,833,1,pp
739,103,1,pp
1242,1025,-1,np
710,963,1,pp
313,255,-1,np
950,572,-1,np
722,736,1,pp
726,646,1,pp
726,720,1,pp
1049,1225,1,pp
1049,277,1,pp
1196,1093,1,pp
1196,667,1,pp
412,1179,-1,np
190,561,1,pp
190,1174,1,pp
141,327,1,pp
141,345,-1,np
453,731,1,pp
563,1210,-1,np
1206,584,-1,np
289,1258,-1,np
289,965,-1,np
134,290,-1,np
267,250,-1,np
327,345,-1,np
447,1123,1,pp
320,23,1,pp
320,402,1,pp
892,898,1,pp
397,366,1,pp
283,241,1,pp
1071,975,-1,np
472,1093,1,pp
646,720,1,pp
844,614,-1,np
844,1217,-1,np
424,263,1,pp
672,1032,-1,np
1135,916,1,pp
409,1012,-1,np
409,595,1,pp
717,508,1,pp
994,1225,1,pp
833,33,1,pp
290,378,1,pp
893,916,1,pp
668,1018,-1,np
917,1050,-1,np
103,33,1,pp
1183,240,-1,np
181,1278,1,pp
261,963,1,pp
888,975,1,pp
501,94,1,pp
1219,571,1,pp
12,729,-1,np
12,801,1,pp
885,182,-1,np
599,161,-1,np
1027,924,-1,np
1225,277,1,pp
667,1169,1,pp
692,1169,1,pp
1012,595,-1,np
713,126,1,pp
561,1174,1,pp
1019,46,-1,np
1015,200,-1,np
731,155,1,pp
904,177,-1,np
904,270,-1,np
611,677,-1,np
23,402,1,pp
729,801,-1,np
723,770,1,pp
223,1011,1,pp
871,760,1,pp
357,11,1,pp
732,436,1,pp
538,796,-1,np
432,712,1,pp
432,1124,1,pp
432,177,1,pp
432,762,1,pp
432,270,1,pp
712,16,1,pp
175,876,1,pp
1124,16,1,pp
1124,270,1,pp
53,488,1,pp
309,935,1,pp
309,575,1,pp
436,694,1,pp
1106,1103,1,pp
605,1159,1,pp
605,138,1,pp
605,1211,1,pp
896,1159,1,pp
349,322,1,pp
349,1211,1,pp
1231,734,1,pp
322,16,1,pp
322,138,1,pp
322,1211,1,pp
16,270,1,pp
202,1039,-1,np
734,229,1,pp
1227,482,1,pp
416,674,1,pp
337,1082,1,pp
575,1161,1,pp
1075,201,1,pp
1075,1139,1,pp
951,179,1,pp
1103,1254,1,pp
1014,485,-1,np
199,157,1,pp
199,296,1,pp
157,296,1,pp
549,782,1,pp
1002,1254,1,pp
1032,872,1,pp
541,874,1,pp
983,1161,1,pp
461,164,1,pp
182,679,1,pp
1123,876,1,pp
456,872,1,pp
